age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
65,Private,161400,11th,7,Widowed,Other-service,Unmarried,Other,Male,0,0,40,United-States,<=50K,4225,10491000,455,0,0,2600,280156224,1129800,0,0,6456000,49,0,0,280,0,0,0,0,0,1600,Widowed,3.58,11.61
40,Private,308027,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,1600,12321080,360,0,0,1600,391352217,2772243,0,0,12321080,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
55,Private,41108,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Male,0,2258,62,United-States,>50K,3025,2260940,550,0,124190,3410,1689867664,411080,0,92821864,2548696,100,0,22580,620,0,0,0,5098564,139996,3844,Widowed,3.58,11.61
75,Self-emp-not-inc,165968,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K,5625,12447600,825,0,0,2250,1775573248,1825648,0,0,4979040,121,0,0,330,0,0,0,0,0,900,Widowed,3.58,11.61
64,Private,171373,11th,7,Widowed,Farming-fishing,Unmarried,White,Female,0,0,40,United-States,<=50K,4096,10967872,448,0,0,2560,-696065943,1199611,0,0,6854920,49,0,0,280,0,0,0,0,0,1600,Widowed,3.58,11.61
65,Private,176796,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,4225,11491740,1040,0,0,2600,1192054544,2828736,0,0,7071840,256,0,0,640,0,0,0,0,0,1600,Widowed,3.58,11.61
68,Private,124686,7th-8th,4,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,10,United-States,<=50K,4624,8478648,272,0,0,680,-1633270588,498744,0,0,1246860,16,0,0,40,0,0,0,0,0,100,Widowed,3.58,11.61
55,Private,195329,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,2202,0,35,Italy,<=50K,3025,10743095,495,121110,0,1925,-501287423,1757961,430114458,0,6836515,81,19818,0,315,4848804,0,77070,0,0,1225,Widowed,3.58,11.61
48,Private,26490,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K,2304,1271520,624,0,0,960,701720100,344370,0,0,529800,169,0,0,260,0,0,0,0,0,400,Widowed,3.58,11.61
63,Private,38352,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,3969,2416176,567,0,0,2520,1470875904,345168,0,0,1534080,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
57,Private,96346,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,57,United-States,<=50K,3249,5491722,513,0,0,3249,692617124,867114,0,0,5491722,81,0,0,513,0,0,0,0,0,3249,Widowed,3.58,11.61
66,Private,214469,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,13,United-States,<=50K,4356,14154954,594,0,0,858,-1247688295,1930221,0,0,2788097,81,0,0,117,0,0,0,0,0,169,Widowed,3.58,11.61
65,?,79272,Some-college,10,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,0,0,6,United-States,<=50K,4225,5152680,650,0,0,390,1989082688,792720,0,0,475632,100,0,0,60,0,0,0,0,0,36,Widowed,3.58,11.61
50,State-gov,161075,HS-grad,9,Widowed,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K,2500,8053750,450,0,0,2000,175351849,1449675,0,0,6443000,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
59,Private,370615,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,60,United-States,<=50K,3481,21866285,531,0,0,3540,-83475247,3335535,0,0,22236900,81,0,0,540,0,0,0,0,0,3600,Widowed,3.58,11.61
66,Self-emp-not-inc,28061,7th-8th,4,Widowed,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,<=50K,4356,1852026,264,0,0,3300,787419721,112244,0,0,1403050,16,0,0,200,0,0,0,0,0,2500,Widowed,3.58,11.61
54,Private,124194,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,2916,6706476,486,0,0,2160,-1755719548,1117746,0,0,4967760,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
60,Private,225883,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,27,United-States,<=50K,3600,13552980,600,0,0,1620,-516477863,2258830,0,0,6098841,100,0,0,270,0,0,0,0,0,729,Widowed,3.58,11.61
69,Private,177374,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,1848,0,12,United-States,<=50K,4761,12238806,621,127512,0,828,1396764804,1596366,327787152,0,2128488,81,16632,0,108,3415104,0,22176,0,0,144,Widowed,3.58,11.61
64,Private,43738,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,>50K,4096,2799232,1024,0,0,5120,1913012644,699808,0,0,3499040,256,0,0,1280,0,0,0,0,0,6400,Widowed,3.58,11.61
61,Private,238611,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,38,United-States,<=50K,3721,14555271,244,0,0,2318,1100634473,954444,0,0,9067218,16,0,0,152,0,0,0,0,0,1444,Widowed,3.58,11.61
61,Private,668362,1st-4th,2,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K,3721,40770082,122,0,0,2440,31164260,1336724,0,0,26734480,4,0,0,80,0,0,0,0,0,1600,Widowed,3.58,11.61
66,Local-gov,75134,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,<=50K,4356,4958844,594,0,0,1650,1350150660,676206,0,0,1878350,81,0,0,225,0,0,0,0,0,625,Widowed,3.58,11.61
45,Private,220213,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K,2025,9909585,405,0,0,1800,1249125113,1981917,0,0,8808520,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
71,Private,137499,HS-grad,9,Widowed,Sales,Other-relative,White,Female,0,0,16,United-States,<=50K,5041,9762429,639,0,0,1136,1726105817,1237491,0,0,2199984,81,0,0,144,0,0,0,0,0,256,Widowed,3.58,11.61
63,Private,154526,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,3969,9735138,630,0,0,2520,-1891519100,1545260,0,0,6181040,100,0,0,400,0,0,0,0,0,1600,Widowed,3.58,11.61
73,?,180603,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,<=50K,5329,13184019,657,0,0,584,-1742294759,1625427,0,0,1444824,81,0,0,72,0,0,0,0,0,64,Widowed,3.58,11.61
47,Private,176239,Some-college,10,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,2209,8283233,470,0,0,1880,995414049,1762390,0,0,7049560,100,0,0,400,0,0,0,0,0,1600,Widowed,3.58,11.61
68,?,103161,HS-grad,9,Widowed,?,Not-in-family,White,Male,0,0,32,United-States,<=50K,4624,7014948,612,0,0,2176,2052257329,928449,0,0,3301152,81,0,0,288,0,0,0,0,0,1024,Widowed,3.58,11.61
44,Private,174491,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K,1936,7677604,396,0,0,1320,382338009,1570419,0,0,5234730,81,0,0,270,0,0,0,0,0,900,Widowed,3.58,11.61
67,?,92061,HS-grad,9,Widowed,?,Other-relative,White,Female,0,0,8,United-States,<=50K,4489,6168087,603,0,0,536,-114706871,828549,0,0,736488,81,0,0,72,0,0,0,0,0,64,Widowed,3.58,11.61
54,Private,220055,Bachelors,13,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,2916,11882970,702,0,0,2160,1179562769,2860715,0,0,8802200,169,0,0,520,0,0,0,0,0,1600,Widowed,3.58,11.61
76,Self-emp-not-inc,225964,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,8,United-States,<=50K,5776,17173264,760,0,0,608,-479878256,2259640,0,0,1807712,100,0,0,80,0,0,0,0,0,64,Widowed,3.58,11.61
71,Self-emp-not-inc,130731,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K,5041,9281901,639,0,0,2485,-89274823,1176579,0,0,4575585,81,0,0,315,0,0,0,0,0,1225,Widowed,3.58,11.61
78,Self-emp-inc,237294,HS-grad,9,Widowed,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K,6084,18508932,702,0,0,3510,473867588,2135646,0,0,10678230,81,0,0,405,0,0,0,0,0,2025,Widowed,3.58,11.61
51,Private,263836,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K,2601,13455636,459,0,0,1530,889958160,2374524,0,0,7915080,81,0,0,270,0,0,0,0,0,900,Widowed,3.58,11.61
62,Federal-gov,177295,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,3844,10992290,558,0,0,2480,1368745953,1595655,0,0,7091800,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
62,?,181063,10th,6,Widowed,?,Not-in-family,White,Female,0,0,30,United-States,<=50K,3844,11225906,372,0,0,1860,-1575928399,1086378,0,0,5431890,36,0,0,180,0,0,0,0,0,900,Widowed,3.58,11.61
84,Local-gov,135839,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,14,United-States,<=50K,7056,11410476,924,0,0,1176,1272364737,1494229,0,0,1901746,121,0,0,154,0,0,0,0,0,196,Widowed,3.58,11.61
61,Self-emp-not-inc,201273,Some-college,10,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,3721,12277653,610,0,0,2440,1856114865,2012730,0,0,8050920,100,0,0,400,0,0,0,0,0,1600,Widowed,3.58,11.61
82,?,29441,7th-8th,4,Widowed,?,Not-in-family,White,Male,0,0,5,United-States,<=50K,6724,2414162,328,0,0,410,866772481,117764,0,0,147205,16,0,0,20,0,0,0,0,0,25,Widowed,3.58,11.61
65,State-gov,29276,7th-8th,4,Widowed,Other-service,Other-relative,White,Female,0,0,24,United-States,<=50K,4225,1902940,260,0,0,1560,857084176,117104,0,0,702624,16,0,0,96,0,0,0,0,0,576,Widowed,3.58,11.61
64,Private,216208,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,4096,13837312,640,0,0,2560,-498740992,2162080,0,0,8648320,100,0,0,400,0,0,0,0,0,1600,Widowed,3.58,11.61
74,Self-emp-inc,162340,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K,5476,12013160,740,0,0,2960,584471824,1623400,0,0,6493600,100,0,0,400,0,0,0,0,0,1600,Widowed,3.58,11.61
79,Local-gov,146244,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,6241,11553276,1264,0,0,3160,-87528944,2339904,0,0,5849760,256,0,0,640,0,0,0,0,0,1600,Widowed,3.58,11.61
55,Private,56645,Bachelors,13,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,3025,3115475,715,0,0,2200,-1086311271,736385,0,0,2265800,169,0,0,520,0,0,0,0,0,1600,Widowed,3.58,11.61
75,Self-emp-inc,81534,HS-grad,9,Widowed,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,35,United-States,>50K,5625,6115050,675,0,0,2625,-1942141436,733806,0,0,2853690,81,0,0,315,0,0,0,0,0,1225,Widowed,3.58,11.61
49,Federal-gov,203505,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,2401,9971745,441,0,0,1960,-1535387935,1831545,0,0,8140200,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
82,?,42435,10th,6,Widowed,?,Not-in-family,White,Male,0,0,20,United-States,<=50K,6724,3479670,492,0,0,1640,1800729225,254610,0,0,848700,36,0,0,120,0,0,0,0,0,400,Widowed,3.58,11.61
55,?,103654,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,20,United-States,<=50K,3025,5700970,495,0,0,1100,-2140750172,932886,0,0,2073080,81,0,0,180,0,0,0,0,0,400,Widowed,3.58,11.61
44,Private,163331,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K,1936,7186564,440,0,0,1408,907211785,1633310,0,0,5226592,100,0,0,320,0,0,0,0,0,1024,Widowed,3.58,11.61
54,Private,87205,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K,2916,4709070,486,0,0,810,-985222567,784845,0,0,1308075,81,0,0,135,0,0,0,0,0,225,Widowed,3.58,11.61
49,Local-gov,78859,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,323,20,United-States,<=50K,2401,3864091,686,0,15827,980,1923774585,1104026,0,25471457,1577180,196,0,4522,280,0,0,0,104329,6460,400,Widowed,3.58,11.61
62,Local-gov,167889,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,Iran,<=50K,3844,10409118,992,0,0,2480,-1878054751,2686224,0,0,6715560,256,0,0,640,0,0,0,0,0,1600,Widowed,3.58,11.61
53,?,251804,5th-6th,3,Widowed,?,Unmarried,Black,Female,0,0,30,United-States,<=50K,2809,13345612,159,0,0,1590,-1019255024,755412,0,0,7554120,9,0,0,90,0,0,0,0,0,900,Widowed,3.58,11.61
30,?,58798,7th-8th,4,Widowed,?,Not-in-family,White,Female,0,0,44,United-States,<=50K,900,1763940,120,0,0,1320,-837762492,235192,0,0,2587112,16,0,0,176,0,0,0,0,0,1936,Widowed,3.58,11.61
72,?,28929,11th,7,Widowed,?,Not-in-family,White,Female,0,0,24,United-States,<=50K,5184,2082888,504,0,0,1728,836887041,202503,0,0,694296,49,0,0,168,0,0,0,0,0,576,Widowed,3.58,11.61
66,Private,174276,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,50,United-States,>50K,4356,11502216,660,0,0,3300,307353104,1742760,0,0,8713800,100,0,0,500,0,0,0,0,0,2500,Widowed,3.58,11.61
57,Private,197642,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,3249,11265594,570,0,0,2280,407654500,1976420,0,0,7905680,100,0,0,400,0,0,0,0,0,1600,Widowed,3.58,11.61
62,Private,192515,HS-grad,9,Widowed,Farming-fishing,Unmarried,White,Female,0,0,40,United-States,<=50K,3844,11935930,558,0,0,2480,-1592680439,1732635,0,0,7700600,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
52,Private,312477,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,2704,16248804,468,0,0,2080,-1142372279,2812293,0,0,12499080,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
70,?,149040,HS-grad,9,Widowed,?,Not-in-family,White,Female,2964,0,12,United-States,<=50K,4900,10432800,630,207480,0,840,738085120,1341360,441754560,0,1788480,81,26676,0,108,8785296,0,35568,0,0,144,Widowed,3.58,11.61
70,?,97831,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,4,United-States,<=50K,4900,6848170,630,0,0,280,980969969,880479,0,0,391324,81,0,0,36,0,0,0,0,0,16,Widowed,3.58,11.61
76,?,164835,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,25,United-States,<=50K,5776,12527460,684,0,0,1900,1400773449,1483515,0,0,4120875,81,0,0,225,0,0,0,0,0,625,Widowed,3.58,11.61
73,Federal-gov,127858,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,3273,0,40,United-States,<=50K,5329,9333634,730,238929,0,2920,-832201020,1278580,418479234,0,5114320,100,32730,0,400,10712529,0,130920,0,0,1600,Widowed,3.58,11.61
55,Self-emp-not-inc,308746,Prof-school,15,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K,3025,16981030,825,0,0,3025,834812004,4631190,0,0,16981030,225,0,0,825,0,0,0,0,0,3025,Widowed,3.58,11.61
55,Private,227158,Bachelors,13,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,3025,12493690,715,0,0,2200,61149412,2953054,0,0,9086320,169,0,0,520,0,0,0,0,0,1600,Widowed,3.58,11.61
74,State-gov,236012,7th-8th,4,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,20,United-States,<=50K,5476,17464888,296,0,0,1480,-132910704,944048,0,0,4720240,16,0,0,80,0,0,0,0,0,400,Widowed,3.58,11.61
69,Federal-gov,143849,11th,7,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K,4761,9925581,483,0,0,1380,-782301679,1006943,0,0,2876980,49,0,0,140,0,0,0,0,0,400,Widowed,3.58,11.61
63,?,166425,Some-college,10,Widowed,?,Not-in-family,Black,Female,0,0,24,United-States,<=50K,3969,10484775,630,0,0,1512,1927476849,1664250,0,0,3994200,100,0,0,240,0,0,0,0,0,576,Widowed,3.58,11.61
56,Private,105281,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,1974,40,United-States,<=50K,3136,5895736,504,0,110544,2240,-1800812927,947529,0,207824694,4211240,81,0,17766,360,0,0,0,3896676,78960,1600,Widowed,3.58,11.61
48,Private,304791,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,2304,14629968,480,0,0,1920,-1591726831,3047910,0,0,12191640,100,0,0,400,0,0,0,0,0,1600,Widowed,3.58,11.61
57,Private,250201,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,50,United-States,<=50K,3249,14261457,513,0,0,2850,-1823969039,2251809,0,0,12510050,81,0,0,450,0,0,0,0,0,2500,Widowed,3.58,11.61
71,Private,55965,7th-8th,4,Widowed,Transport-moving,Not-in-family,White,Male,0,0,10,United-States,<=50K,5041,3973515,284,0,0,710,-1162886071,223860,0,0,559650,16,0,0,40,0,0,0,0,0,100,Widowed,3.58,11.61
76,Local-gov,329355,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,13,United-States,<=50K,5776,25030980,684,0,0,988,1100533625,2964195,0,0,4281615,81,0,0,117,0,0,0,0,0,169,Widowed,3.58,11.61
47,Private,97883,Bachelors,13,Widowed,Priv-house-serv,Unmarried,White,Female,25236,0,35,United-States,>50K,2209,4600501,611,1186092,0,1645,991147097,1272479,-1824791908,0,3425905,169,328068,0,455,636855696,0,883260,0,0,1225,Widowed,3.58,11.61
46,Private,108699,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K,2116,5000154,460,0,0,2760,-1069429287,1086990,0,0,6521940,100,0,0,600,0,0,0,0,0,3600,Widowed,3.58,11.61
53,Private,123092,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,2809,6523876,477,0,0,2120,-2028228720,1107828,0,0,4923680,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
36,Private,110998,Masters,14,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,India,<=50K,1296,3995928,504,0,0,1440,-564345884,1553972,0,0,4439920,196,0,0,560,0,0,0,0,0,1600,Widowed,3.58,11.61
62,Federal-gov,159165,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K,3844,9868230,558,0,0,2232,-436306551,1432485,0,0,5729940,81,0,0,324,0,0,0,0,0,1296,Widowed,3.58,11.61
54,Private,103700,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,2916,5599800,486,0,0,2160,-2131211888,933300,0,0,4148000,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
63,Private,106910,5th-6th,3,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,19,Philippines,<=50K,3969,6735330,189,0,0,1197,-1455153788,320730,0,0,2031290,9,0,0,57,0,0,0,0,0,361,Widowed,3.58,11.61
56,State-gov,93415,HS-grad,9,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,3136,5231240,504,0,0,2240,136427633,840735,0,0,3736600,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
75,Self-emp-not-inc,192813,Masters,14,Widowed,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K,5625,14460975,1050,0,0,3375,-1477852695,2699382,0,0,8676585,196,0,0,630,0,0,0,0,0,2025,Widowed,3.58,11.61
56,Private,201344,Some-college,10,Widowed,Craft-repair,Unmarried,White,Female,0,0,38,United-States,<=50K,3136,11275264,560,0,0,2128,1884700672,2013440,0,0,7651072,100,0,0,380,0,0,0,0,0,1444,Widowed,3.58,11.61
52,Private,135607,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,0,0,40,?,<=50K,2704,7051564,520,0,0,2080,1209389265,1356070,0,0,5424280,100,0,0,400,0,0,0,0,0,1600,Widowed,3.58,11.61
65,Private,129426,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,4225,8412690,650,0,0,2600,-428779708,1294260,0,0,5177040,100,0,0,400,0,0,0,0,0,1600,Widowed,3.58,11.61
65,?,315728,HS-grad,9,Widowed,?,Unmarried,White,Female,2329,0,75,United-States,<=50K,4225,20522320,585,151385,0,4875,899922176,2841552,735330512,0,23679600,81,20961,0,675,5424241,0,174675,0,0,5625,Widowed,3.58,11.61
55,Private,198385,7th-8th,4,Widowed,Other-service,Unmarried,White,Female,0,0,20,?,<=50K,3025,10911175,220,0,0,1100,701902561,793540,0,0,3967700,16,0,0,80,0,0,0,0,0,400,Widowed,3.58,11.61
30,Private,154882,Prof-school,15,Widowed,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K,900,4646460,450,0,0,1050,-1781369852,2323230,0,0,5420870,225,0,0,525,0,0,0,0,0,1225,Widowed,3.58,11.61
90,?,39824,HS-grad,9,Widowed,?,Not-in-family,White,Male,401,0,4,United-States,<=50K,8100,3584160,810,36090,0,360,1585950976,358416,15969424,0,159296,81,3609,0,36,160801,0,1604,0,0,16,Widowed,3.58,11.61
74,Private,180455,Bachelors,13,Widowed,Other-service,Not-in-family,White,Female,0,0,8,United-States,<=50K,5476,13353670,962,0,0,592,-1795731343,2345915,0,0,1443640,169,0,0,104,0,0,0,0,0,64,Widowed,3.58,11.61
74,Federal-gov,181508,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,0,0,17,United-States,<=50K,5476,13431592,666,0,0,1258,-1414584304,1633572,0,0,3085636,81,0,0,153,0,0,0,0,0,289,Widowed,3.58,11.61
62,Private,122033,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,3844,7566046,558,0,0,2356,2007151201,1098297,0,0,4637254,81,0,0,342,0,0,0,0,0,1444,Widowed,3.58,11.61
56,Private,128764,7th-8th,4,Widowed,Transport-moving,Not-in-family,White,Male,0,0,20,United-States,<=50K,3136,7210784,224,0,0,1120,-599701488,515056,0,0,2575280,16,0,0,80,0,0,0,0,0,400,Widowed,3.58,11.61
45,Local-gov,318280,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K,2025,14322600,405,0,0,1800,-1777056704,2864520,0,0,12731200,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
62,Private,149617,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,16,United-States,<=50K,3844,9276254,620,0,0,992,910410209,1496170,0,0,2393872,100,0,0,160,0,0,0,0,0,256,Widowed,3.58,11.61
71,Private,235079,Preschool,1,Widowed,Craft-repair,Unmarried,Black,Male,0,0,10,United-States,<=50K,5041,16690609,71,0,0,710,-572438607,235079,0,0,2350790,1,0,0,10,0,0,0,0,0,100,Widowed,3.58,11.61
63,Private,163708,9th,5,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,3969,10313604,315,0,0,1260,1030505488,818540,0,0,3274160,25,0,0,100,0,0,0,0,0,400,Widowed,3.58,11.61
73,?,123345,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,65,United-States,<=50K,5329,9004185,657,0,0,4745,-1965880159,1110105,0,0,8017425,81,0,0,585,0,0,0,0,0,4225,Widowed,3.58,11.61
60,State-gov,129447,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K,3600,7766820,540,0,0,2100,-423343375,1165023,0,0,4530645,81,0,0,315,0,0,0,0,0,1225,Widowed,3.58,11.61
63,Private,169983,11th,7,Widowed,Sales,Not-in-family,White,Female,2176,0,30,United-States,<=50K,3969,10708929,441,137088,0,1890,-1170550783,1189881,369883008,0,5099490,49,15232,0,210,4734976,0,65280,0,0,900,Widowed,3.58,11.61
69,Private,213249,Assoc-voc,11,Widowed,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K,4761,14714181,759,0,0,1725,-1769504255,2345739,0,0,5331225,121,0,0,275,0,0,0,0,0,625,Widowed,3.58,11.61
63,Self-emp-inc,38472,Some-college,10,Widowed,Sales,Not-in-family,White,Female,14084,0,60,United-States,>50K,3969,2423736,630,887292,0,3780,1480094784,384720,541839648,0,2308320,100,140840,0,600,198359056,0,845040,0,0,3600,Widowed,3.58,11.61
40,Private,174515,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,1600,6980600,360,0,0,1600,390714153,1570635,0,0,6980600,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
54,Private,146409,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,2916,7906086,540,0,0,2160,-39241199,1464090,0,0,5856360,100,0,0,400,0,0,0,0,0,1600,Widowed,3.58,11.61
62,Private,116104,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,Germany,<=50K,3844,7198448,558,0,0,1240,595236928,1044936,0,0,2322080,81,0,0,180,0,0,0,0,0,400,Widowed,3.58,11.61
47,Private,105273,Bachelors,13,Widowed,Craft-repair,Unmarried,Black,Female,6497,0,40,United-States,<=50K,2209,4947831,611,305359,0,1880,-1802497359,1368549,683958681,0,4210920,169,84461,0,520,42211009,0,259880,0,0,1600,Widowed,3.58,11.61
